"treatment" "mouse" "organ" "celltype" "Ki67" "CD69" "CD62L" "population"
"T0" 46 "spl" "T0in" -1029.41875773113 -40.3191257209729 -812.508131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -992.846757731126 -56.416425720973 -287.742131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -867.934757731126 -52.8841257209729 -405.155131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1010.01475773113 2.75537427902705 -1342.74513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -893.036757731126 -16.198025720973 -754.346131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -940.965757731126 -66.1850257209729 -1190.05513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1005.09275773113 65.6431742790271 981.964868669964 "T046splT0in"
"T0" 46 "spl" "T0in" -731.438757731126 18.048174279027 -37.1041313300363 "T046splT0in"
"T0" 46 "spl" "T0in" -992.874757731126 29.797974279027 -454.656131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1093.20475773113 -27.6026550209729 -499.436131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 4185.61324226887 -41.1675257209729 871.674868669964 "T046splT0in"
"T0" 46 "spl" "T0in" -951.602757731126 8.00827427902705 -29.1771313300363 "T046splT0in"
"T0" 46 "spl" "T0in" -956.786757731126 -72.9162257209729 -1826.01513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -894.795757731126 45.123174279027 -760.463131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -865.466757731126 -94.9651257209729 -593.484131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -990.321757731126 2.27337427902705 -644.047131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1036.83475773113 30.722974279027 285.688868669964 "T046splT0in"
"T0" 46 "spl" "T0in" -1003.10175773113 19.0910742790271 -706.698131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -907.498757731126 -64.7056257209729 -969.785131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1086.37375773113 -5.22852572097295 -532.545131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 5329.60324226887 -4.43302572097295 -107.711531330036 "T046splT0in"
"T0" 46 "spl" "T0in" -961.218757731126 23.2019742790271 -834.405131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -960.592757731126 47.105774279027 -294.904131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -954.330757731126 54.4359742790271 -1797.58513133004 "T046splT0in"
"T0" 46 "spl" "T0in" 20625.3632422689 -114.696425720973 -1381.27513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -723.000757731126 9.34147427902705 -198.118531330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1021.32675773113 122.681674279027 2836.33486866996 "T046splT0in"
"T0" 46 "spl" "T0in" -1008.59975773113 17.387574279027 -919.034131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -669.846757731126 -14.533325720973 -964.942131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -980.050757731126 -25.274395720973 -1462.20513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -905.675757731126 30.2070742790271 103.476868669964 "T046splT0in"
"T0" 46 "spl" "T0in" -768.056757731126 -14.150425720973 -360.942131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1049.35175773113 102.285674279027 -484.395131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 14570.2632422689 -38.6209257209729 8033.13486866996 "T046splT0in"
"T0" 46 "spl" "T0in" -948.442757731126 -84.489625720973 -1205.35513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -909.925757731126 -47.9834257209729 -164.804331330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1085.33475773113 174.674674279027 4257.50486866996 "T046splT0in"
"T0" 46 "spl" "T0in" -341.148757731126 -8.31262572097295 673.339868669964 "T046splT0in"
"T0" 46 "spl" "T0in" -965.749757731126 -66.596725720973 -535.939131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -928.764757731126 -32.6642857209729 -457.319131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -936.536757731126 -5.99462572097295 -668.420131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -970.999757731126 -3.51742572097295 -733.519131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 161.643242268874 13.553074279027 -831.428131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -977.090757731126 100.535674279027 6562.60486866996 "T046splT0in"
"T0" 46 "spl" "T0in" -941.691757731126 8.82327427902705 22.0058686699637 "T046splT0in"
"T0" 46 "spl" "T0in" 116.013242268874 -22.487685720973 -1858.53513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -970.587757731126 -16.337025720973 -859.702131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1090.29775773113 -22.815785720973 -622.499131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1105.03875773113 48.206374279027 -126.746831330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1039.67475773113 -28.308432720973 -786.015131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1087.87875773113 -101.162325720973 -734.641131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1191.00645773113 5.79267427902705 -76.2864313300363 "T046splT0in"
"T0" 46 "spl" "T0in" -1084.07375773113 36.602274279027 -511.666131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 3812.01324226887 -57.000325720973 863.894868669964 "T046splT0in"
"T0" 46 "spl" "T0in" 11944.5632422689 -84.437825720973 6827.45486866996 "T046splT0in"
"T0" 46 "spl" "T0in" -1022.43175773113 27.265174279027 -1066.09313133004 "T046splT0in"
"T0" 46 "spl" "T0in" -584.911757731126 64.616274279027 -795.356131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1086.97175773113 36.5926742790271 -626.482131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -938.379757731126 -66.098825720973 794.977868669964 "T046splT0in"
"T0" 46 "spl" "T0in" -1080.12675773113 -45.5498257209729 -871.794131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 5937.99324226887 -94.3949257209729 167.636868669964 "T046splT0in"
"T0" 46 "spl" "T0in" -996.876757731126 -60.350925720973 -900.978131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -659.062757731126 39.419374279027 -720.987131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1026.26475773113 -17.144625720973 -333.254131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 4747.88324226887 -40.269225720973 -1411.42513133004 "T046splT0in"
"T0" 46 "spl" "T0in" 214.323242268874 -73.491725720973 -1135.57913133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1126.00275773113 7.73197427902705 -670.535131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -977.436757731126 -15.531025720973 -994.188131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1160.34675773113 -4.20832572097295 -984.966131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1036.97875773113 -7.29762572097295 -584.427131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 14180.8632422689 -85.305525720973 6518.73486866996 "T046splT0in"
"T0" 46 "spl" "T0in" -1097.88575773113 46.541974279027 -537.676131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1004.56575773113 -46.957625720973 -1163.00513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1075.12175773113 63.632974279027 -752.670131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -837.597757731126 10.6439742790271 -376.788131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -783.755757731126 21.476074279027 -604.038131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -735.636757731126 41.929874279027 68.6148686699637 "T046splT0in"
"T0" 46 "spl" "T0in" 49.0032422688737 -1.17672572097295 -373.618131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1098.35775773113 -54.890825720973 -1001.40713133004 "T046splT0in"
"T0" 46 "spl" "T0in" -910.243757731126 37.822474279027 2112.67486866996 "T046splT0in"
"T0" 46 "spl" "T0in" -705.558757731126 31.4767742790271 -1073.68813133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1036.98875773113 -112.739625720973 -737.779131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -604.838757731126 105.941674279027 -1093.04613133004 "T046splT0in"
"T0" 46 "spl" "T0in" -955.523757731126 75.099674279027 -539.890131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -965.474757731126 -68.8665257209729 -1026.62113133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1053.37475773113 -6.95262572097295 -358.484131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1004.80575773113 -15.447925720973 -856.551131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1102.96775773113 40.1204742790271 -649.193131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -504.781757731126 3.14437427902705 -1308.40513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -956.042757731126 -27.1685897209729 -598.345131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -767.407757731126 41.757774279027 1464.59486866996 "T046splT0in"
"T0" 46 "spl" "T0in" -983.621757731126 -15.942225720973 -941.529131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -633.258757731126 47.868674279027 -1022.93113133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1018.95775773113 10.555474279027 -460.513131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -997.470757731126 0.824174279027048 -1502.50513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1039.01275773113 48.629174279027 -856.555131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -967.724757731126 -22.8804657209729 1504.63486866996 "T046splT0in"
"T0" 46 "spl" "T0in" -990.816757731126 -54.073525720973 -770.251131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -992.609757731126 9.55067427902705 -914.621131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1135.96975773113 -19.972845720973 -218.928331330036 "T046splT0in"
"T0" 46 "spl" "T0in" 1429.09324226887 58.453374279027 188.630868669964 "T046splT0in"
"T0" 46 "spl" "T0in" 7668.80324226887 -6.93322572097295 87.6288686699637 "T046splT0in"
"T0" 46 "spl" "T0in" 1218.89324226887 1.37687427902705 -823.988131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -941.008757731126 -30.581715720973 -5.55213133003633 "T046splT0in"
"T0" 46 "spl" "T0in" -920.028757731126 28.864774279027 -669.991131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1012.52575773113 -63.8525257209729 -387.574131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -950.495757731126 12.941374279027 -829.115131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -557.783757731126 -10.907725720973 -1201.64513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1039.14475773113 57.865474279027 -792.464131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -862.851757731126 -64.072225720973 -1181.92513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -998.916757731126 55.778574279027 -977.378131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 1968.11324226887 -1.87412572097295 1076.00486866996 "T046splT0in"
"T0" 46 "spl" "T0in" -1053.67275773113 -12.125425720973 -388.457131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1002.48375773113 9.89847427902705 -1405.30513133004 "T046splT0in"
"T0" 46 "spl" "T0in" 5880.71324226887 64.410374279027 -64.3720313300363 "T046splT0in"
"T0" 46 "spl" "T0in" -861.816757731126 -41.6761257209729 -334.074131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -967.390757731126 14.908774279027 -402.616131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1026.30775773113 23.943974279027 -645.299131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1017.55175773113 -13.346425720973 -1011.89713133004 "T046splT0in"
"T0" 46 "spl" "T0in" -969.153757731126 -79.8986257209729 -1289.11513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1102.27075773113 -39.633625720973 -1281.52513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1150.93875773113 49.759074279027 -823.256131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1116.02275773113 35.6732742790271 -400.711131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -920.635757731126 -33.036635720973 -496.669131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -790.017757731126 140.173674279027 -194.806231330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1030.44475773113 -19.630275720973 -13.9521313300363 "T046splT0in"
"T0" 46 "spl" "T0in" 583.583242268874 -4.78572572097295 -87.5628313300363 "T046splT0in"
"T0" 46 "spl" "T0in" -966.214757731126 22.3200742790271 -871.306131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -952.602757731126 -49.387525720973 -737.888131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 1237.36324226887 -9.71002572097295 -23.8281313300363 "T046splT0in"
"T0" 46 "spl" "T0in" -891.175757731126 4.95477427902705 1117.41486866996 "T046splT0in"
"T0" 46 "spl" "T0in" -786.701757731126 -8.17102572097295 -1854.92513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -848.849757731126 -42.207925720973 -798.566131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -885.809757731126 71.344074279027 2196.89486866996 "T046splT0in"
"T0" 46 "spl" "T0in" -1089.46475773113 -5.78292572097295 -952.838131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 3744.60324226887 -44.328325720973 -249.987131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 2450.66324226887 -23.697225720973 -413.536131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -951.309757731126 80.090674279027 59.0168686699637 "T046splT0in"
"T0" 46 "spl" "T0in" -239.546757731126 -15.443425720973 -480.462131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1167.21475773113 -11.473225720973 -1113.37013133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1009.63675773113 29.6599742790271 -689.119131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 19726.8632422689 -194.811325720973 416.491868669964 "T046splT0in"
"T0" 46 "spl" "T0in" -1033.53875773113 62.148674279027 -264.729131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 7921.24324226887 187.752674279027 2075.38486866996 "T046splT0in"
"T0" 46 "spl" "T0in" -933.981757731126 9.45447427902705 -874.327131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -981.490757731126 -71.0917257209729 -157.498831330036 "T046splT0in"
"T0" 46 "spl" "T0in" -930.774757731126 27.211274279027 -1067.86113133004 "T046splT0in"
"T0" 46 "spl" "T0in" -898.435757731126 -5.34042572097295 -365.647131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1034.82875773113 -3.27712572097295 -1168.70513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -985.603757731126 21.214674279027 17844.46486867 "T046splT0in"
"T0" 46 "spl" "T0in" -952.343757731126 52.2476742790271 -917.609131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1013.21175773113 -8.89562572097295 -393.704131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1069.47075773113 43.1136742790271 -298.838131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 5261.91324226887 -46.795725720973 -283.620131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -321.792757731126 104.419674279027 11522.16486867 "T046splT0in"
"T0" 46 "spl" "T0in" -1043.51375773113 27.706374279027 -196.951331330036 "T046splT0in"
"T0" 46 "spl" "T0in" 3331.36324226887 -62.759825720973 -1188.47513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -858.762757731126 -6.90262572097295 -1125.32313133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1037.44475773113 43.3456742790271 -968.330131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -902.256757731126 53.852274279027 -1102.99113133004 "T046splT0in"
"T0" 46 "spl" "T0in" -783.184757731126 45.6414742790271 -537.442131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1068.50775773113 -1.40472572097295 -511.913131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1060.38075773113 -60.014825720973 -1057.97713133004 "T046splT0in"
"T0" 46 "spl" "T0in" 392.423242268874 -45.746125720973 -695.536131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -819.026757731126 11.7254742790271 -1004.73713133004 "T046splT0in"
"T0" 46 "spl" "T0in" -983.584757731126 -57.4313257209729 -816.845131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1083.11775773113 97.175674279027 -1354.71513133004 "T046splT0in"
"T0" 46 "spl" "T0in" 466.973242268874 -18.704845720973 8561.13486866996 "T046splT0in"
"T0" 46 "spl" "T0in" -826.115757731126 30.086274279027 -348.925131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -939.940757731126 -50.638125720973 -1814.27513133004 "T046splT0in"
"T0" 46 "spl" "T0in" 6299.87324226887 -34.0779657209729 11271.06486867 "T046splT0in"
"T0" 46 "spl" "T0in" -950.696757731126 -4.45512572097295 -1473.25513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -977.508757731126 24.832374279027 -1770.46513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -967.545757731126 -35.569675720973 -94.4742313300363 "T046splT0in"
"T0" 46 "spl" "T0in" -1046.75075773113 13.1402742790271 -573.788131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 2395.23324226887 11.965074279027 5053.27486866996 "T046splT0in"
"T0" 46 "spl" "T0in" 2314.85324226887 -43.1581257209729 -1249.80513133004 "T046splT0in"
"T0" 46 "spl" "T0in" 1.77324226887367 537.703674279027 843.617868669964 "T046splT0in"
"T0" 46 "spl" "T0in" -964.450757731126 -33.903705720973 -565.003131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 8488.69324226887 -23.9233657209729 12629.36486867 "T046splT0in"
"T0" 46 "spl" "T0in" -809.544757731126 15.256274279027 -290.562131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -958.806757731126 -19.4160357209729 -1050.98213133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1113.86775773113 -34.7427457209729 -988.666131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 3572.92324226887 -48.5018257209729 -1632.15513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1020.36275773113 -0.10802572097295 -343.640131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -753.948757731126 0.602474279027049 -838.005131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1018.20075773113 16.076574279027 -1172.22513133004 "T046splT0in"
"T0" 46 "spl" "T0in" 2013.08324226887 31.035774279027 -1001.31713133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1173.86475773113 10.6775742790271 -1034.87313133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1215.83345773113 78.001674279027 229.604868669964 "T046splT0in"
"T0" 46 "spl" "T0in" 11311.7632422689 -49.894125720973 -143.321041330036 "T046splT0in"
"T0" 46 "spl" "T0in" -953.101757731126 -31.573235720973 -248.918131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -999.909757731126 -44.613725720973 -163.486831330036 "T046splT0in"
"T0" 46 "spl" "T0in" 606.353242268874 25.5020742790271 -350.245131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -613.752757731126 96.9976742790271 -587.724131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1167.63575773113 26.4091742790271 -24.5301313300363 "T046splT0in"
"T0" 46 "spl" "T0in" -971.181757731126 -13.840225720973 -334.607131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -925.070757731126 -9.18112572097295 -695.837131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -274.516757731126 15.430274279027 -1337.45513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -994.664757731126 13.954874279027 -1522.11513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1098.54875773113 -76.7292257209729 -535.564131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -998.006757731126 -26.782812720973 -884.498131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1073.43075773113 9.61707427902705 216.108868669964 "T046splT0in"
"T0" 46 "spl" "T0in" 6385.21324226887 -88.950825720973 -380.730131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -667.556757731126 174.192674279027 140.753868669964 "T046splT0in"
"T0" 46 "spl" "T0in" -1017.06175773113 28.6721742790271 147.539868669964 "T046splT0in"
"T0" 46 "spl" "T0in" 5617.57324226887 -50.288025720973 -649.401131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -976.174757731126 32.6885742790271 -324.953131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 2136.69324226887 36.3910742790271 -1241.48513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -888.086757731126 -1.43062572097295 -366.623131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1049.03975773113 -62.8652257209729 -1633.14513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -803.662757731126 29.811874279027 -130.655231330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1031.45575773113 12.869674279027 -320.246131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -208.466757731126 -5.39682572097295 -838.394131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1030.39875773113 -4.16352572097295 -1016.59513133004 "T046splT0in"
"T0" 46 "spl" "T0in" -1000.93375773113 -56.9848257209729 -428.100131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -965.776757731126 -27.5496827209729 -413.525131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -599.120757731126 64.166374279027 3057.73486866996 "T046splT0in"
"T0" 46 "spl" "T0in" -917.698757731126 -88.054625720973 37.8778686699637 "T046splT0in"
"T0" 46 "spl" "T0in" -989.838757731126 -0.0497257209729511 -912.540131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1082.82175773113 -81.6337257209729 -659.209131330036 "T046splT0in"
"T0" 46 "spl" "T0in" 7776.33324226887 -38.9557257209729 -1057.13613133004 "T046splT0in"
"T0" 46 "spl" "T0in" -933.894757731126 31.6661742790271 -572.439131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1090.94475773113 -5.92472572097295 -953.675131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -1075.92875773113 2.73507427902705 -890.832131330036 "T046splT0in"
"T0" 46 "spl" "T0in" -940.566757731126 -54.713025720973 -1085.46213133004 "T046splT0in"
"T0" 46 "spl" "T0in" -955.316757731126 -12.317425720973 -190.278031330036 "T046splT0in"
